,단어명,빈도수
1440,육사,5
1441,적발,5
1442,구체,5
1443,누리꾼,5
1444,장비,5
1445,집중,5
1446,불쌍,5
1447,용산,5
1448,잔치,5
1449,겨레,5
1450,다음주,5
1451,토론회,5
1452,서민,5
1453,되풀이,5
1454,동네,5
1455,방어,5
1456,풍경,5
1457,금지법,5
1458,정무,5
1459,자료,5
1460,이상돈,5
1461,기득권,5
1462,시각,5
1463,입성,5
1464,적십자,5
1465,오거돈,5
1466,정리,5
1467,긴밀,5
1468,개별,5
1469,성사,5
1470,표정,5
1471,연휴,5
1472,이정표,5
1473,조문,5
1474,결혼,5
1475,포인트,5
1476,맞이,5
1477,마중,5
1478,비무장,5
1479,유치,5
1480,핵무기,5
1481,육성,5
1482,로드맵,5
1483,순간,5
1484,의장대,5
1485,순안공항,5
1486,사열,5
1487,북남관계,5
1488,설전,5
1489,기습,5
1490,주년,5
1491,거절,5
1492,초대,5
1493,외신,5
1494,아파트,5
1495,참여정부,5
1496,찾기,5
1497,동해,5
1498,자기,5
1499,대학,5
1500,수립,5
1501,관료,5
1502,역대,5
1503,동원,5
1504,홍익표,5
1505,계약,5
1506,양승태,5
1507,유공,5
1508,확약,5
1509,전역,5
1510,뒷받침,5
1511,보이,5
1512,아야,5
1513,반격,5
1514,태연,5
1515,은수미,5
1516,평등,5
1517,내각,5
1518,소상,5
1519,공인,5
1520,남성,5
1521,페북,5
1522,행정,5
1523,증액,5
1524,법정,5
1525,최저,5
1526,일제,5
1527,작별,5
1528,이산가족상봉,5
1529,북녘,5
1530,노릇,5
1531,환노위,5
1532,문구,5
1533,시절,5
1534,화답,5
1535,첫걸음,5
1536,이승만,5
1537,쓴소리,5
1538,강원도,5
1539,복구,5
1540,절대,5
1541,북남,5
1542,출사표,5
1543,특검법,5
1544,송인,5
1545,재난,5
1546,이부,5
1547,일상,5
1548,시행,5
1549,파일,5
1550,박상기,5
1551,미화,5
1552,호응,5
1553,공원,5
1554,백악관,5
1555,죽음,5
1556,정전,5
1557,파전,5
1558,동창,5
1559,유권자,5
1560,별세,5
1561,아빠,5
1562,선포,5
1563,경찰청장,5
1564,답변,5
1565,이례,5
1566,사수,5
1567,독재,5
1568,상호,5
1569,부엉이,5
1570,중순,5
1571,노동시간,5
1572,나흘,5
1573,재고,5
1574,분담,5
1575,용기,5
1576,김부선,5
1577,무시,5
1578,합당,5
1579,거론,5
1580,직후,5
1581,기고,5
1582,애국,5
1583,리수용,5
1584,분산,5
1585,참정권,5
1586,임기,5
1587,캠프,5
1588,불가침,5
1589,정성호,5
1590,대답,5
1591,선대,5
1592,김계관,5
1593,실시간,5
1594,연구소,5
1595,워싱턴,5
1596,홍문종,5
1597,염동열,5
1598,접근,5
1599,폭발,5
1600,사직서,5
1601,박홍근,5
1602,돌진,5
1603,노동당,5
1604,오사카,5
1605,관행,5
1606,유성,5
1607,선거구,5
1608,입구,5
1609,명품,5
1610,정철,5
1611,여자,5
1612,신당,5
1613,사이버,5
1614,포착,4
1615,보이콧,4
1616,독립유공자,4
1617,회귀,4
1618,당직,4
1619,무관용,4
1620,질타,4
1621,작심,4
1622,근로,4
1623,소신,4
1624,한라산,4
1625,특정,4
1626,강행,4
1627,공정,4
1628,북방,4
1629,최후,4
1630,송도,4
1631,국민연금,4
1632,토론,4
1633,공립,4
1634,개시,4
1635,뇌물수수,4
1636,한글,4
1637,깊이,4
1638,규탄,4
1639,집회,4
1640,세트,4
1641,문책,4
1642,앞서,4
1643,이란,4
1644,예외,4
1645,일단,4
1646,침해,4
1647,환대,4
1648,일침,4
1649,의료,4
1650,군대,4
1651,호기,4
1652,국무총리,4
1653,가닥,4
1654,반응,4
1655,박수,4
1656,양심,4
1657,해상,4
1658,전수,4
1659,참관,4
1660,이슈,4
1661,중장,4
1662,군용기,4
1663,진입,4
1664,사표,4
1665,환수,4
1666,작년,4
1667,백범,4
1668,부패,4
1669,노웅래,4
1670,환경부,4
1671,부터,4
1672,분야,4
1673,특기,4
1674,상승,4
1675,공포,4
1676,대체,4
1677,임명장,4
1678,잔재,4
1679,김용태,4
1680,이미지,4
1681,예상,4
1682,영어,4
1683,교육부,4
1684,보조금,4
1685,지자체,4
1686,기소,4
1687,프란치스코,4
1688,태권도,4
1689,교황청,4
1690,극복,4
1691,김기영,4
1692,무소속,4
1693,수수료,4
1694,소송,4
1695,국제사회,4
1696,띄우기,4
1697,개인,4
1698,라오스,4
1699,인생,4
1700,콘서트,4
1701,개인정보,4
1702,창업,4
1703,수역,4
1704,설정,4
1705,마을,4
1706,사면,4
1707,진화,4
1708,구매,4
1709,실명,4
1710,교도소,4
1711,표시,4
1712,항구,4
1713,관함,4
1714,아기,4
1715,가속,4
1716,미성년,4
1717,그대로,4
1718,박광온,4
1719,유통,4
1720,도덕성,4
1721,총력전,4
1722,통역,4
1723,업자,4
1724,소명,4
1725,열기,4
1726,상품,4
1727,빅딜,4
1728,재외공관,4
1729,간판,4
1730,공유,4
1731,허가,4
1732,당신,4
1733,실용,4
1734,핵시험,4
1735,자제,4
1736,권리,4
1737,방명록,4
1738,드론,4
1739,가치,4
1740,선거법,4
1741,임무,4
1742,황소,4
1743,사흘,4
1744,얼굴,4
1745,자초,4
1746,상처,4
1747,진도,4
1748,추락사고,4
1749,결함,4
1750,해안,4
1751,특례법,4
1752,헌재,4
1753,차별,4
1754,불씨,4
1755,점심,4
1756,하자,4
1757,대동강,4
1758,수산물,4
1759,중립,4
1760,결실,4
1761,최초,4
1762,김정일,4
1763,활짝,4
1764,지코,4
1765,음악,4
1766,친교,4
1767,할아버지,4
1768,합참의장,4
