,단어명,빈도수
1676,교섭,10
1677,다리,10
1678,해군,10
1679,대사,10
1680,특별법,10
1681,포천,10
1682,용기,10
1683,외면,10
1684,가습기,10
1685,살균제,10
1686,낙태,10
1687,체제,10
1688,민중,10
1689,맞이,10
1690,권한,10
1691,온실가스,10
1692,상도,10
1693,인하대,10
1694,퇴임,10
1695,가수,10
1696,완성,10
1697,욕설,10
1698,아시아나,10
1699,진정,10
1700,해경,10
1701,족발,10
1702,개인정보,10
1703,철학,10
1704,증평,10
1705,시정,10
1706,물벼락,10
1707,지법,10
1708,전무,10
1709,질주,10
1710,국방부,10
1711,탈북,10
1712,인수위,10
1713,남녀,10
1714,여관,10
1715,텃밭,10
1716,페이,10
1717,천안함,10
1718,정무,10
1719,중복,10
1720,채동욱,10
1721,전역,10
1722,인방,10
1723,월드컵,10
1724,유정복,10
1725,실태,10
1726,총신대,10
1727,지적,9
1728,국가배상,9
1729,치사,9
1730,통역,9
1731,비난,9
1732,내달,9
1733,전자담배,9
1734,윤석열,9
1735,살이,9
1736,명단,9
1737,탈세,9
1738,해양,9
1739,승차,9
1740,보통,9
1741,개념,9
1742,파인텍,9
1743,전남도,9
1744,덜미,9
1745,자해,9
1746,숙명여고,9
1747,과목,9
1748,고장,9
1749,고공,9
1750,먼지,9
1751,징역형,9
1752,소년,9
1753,점화,9
1754,서울중앙지법,9
1755,카르텔,9
1756,엽기,9
1757,비소,9
1758,야당,9
1759,행안부,9
1760,은하,9
1761,최문순,9
1762,국외,9
1763,그림자,9
1764,인증,9
1765,발굴,9
1766,사이,9
1767,동포,9
