,단어명,빈도수
1401,학년,3
1402,차한성,3
1403,여자,3
1404,산행,3
1405,전관,3
1406,이주,3
1407,납치,3
1408,빈소,3
1409,꿀꺽,3
1410,전기난로,3
1411,지적,3
1412,복도,3
1413,화마,3
1414,수뢰,3
1415,언제,3
1416,증세,3
1417,기대,3
1418,이전,3
1419,총리,3
1420,법안,3
1421,유튜버,3
1422,태양광,3
1423,군산,3
1424,발전소,3
1425,스포츠,3
1426,분양,3
1427,서버,3
1428,속옷,3
1429,묵인,3
1430,본인,3
1431,돌입,3
1432,부적합,3
1433,취한,3
1434,이웃,3
1435,빌라,3
1436,생계,3
1437,접수,3
1438,그대로,3
1439,삭제,3
1440,장례식,3
1441,가상,3
1442,화폐,3
1443,중국인,3
1444,전교조,3
1445,가로,3
1446,법률,3
1447,사격장,3
1448,법적,3
1449,공공기관,3
1450,간호사,3
1451,렌트,3
1452,무단,3
1453,모녀,3
1454,화해,3
1455,예비,3
1456,경상,3
1457,자사고,3
1458,주의보,3
1459,무료,3
1460,내용,3
1461,내사,3
1462,수색,3
1463,고문,3
1464,우린,3
1465,포천,3
1466,압송,3
1467,최악,3
1468,분당,3
1469,상관,3
1470,진짜,3
1471,가래침,3
1472,기념,3
1473,물고기,3
1474,하라,3
1475,흉악,3
1476,내부,3
1477,악용,3
1478,남자,3
1479,박용진,3
1480,시내버스,3
1481,세균,3
1482,저출산,3
1483,상승,3
1484,불기둥,3
1485,개설,3
1486,수용,3
1487,유류,3
1488,인하,3
1489,취임,3
1490,매수,3
1491,근거,3
1492,인구,3
1493,건축,3
1494,수사의뢰,3
1495,지기,3
1496,협력,3
1497,말다툼,3
1498,일본,3
1499,현재,3
1500,사하라,3
1501,거절,3
1502,실장,3
1503,양성,3
1504,한강,3
1505,서해,3
1506,야간,3
1507,특례,3
1508,자율,3
1509,분야,3
1510,복용,3
1511,기숙사,3
1512,임신,3
1513,자동차,3
1514,해임,3
1515,간식,3
1516,전력,3
1517,도대체,3
1518,제공,3
1519,경고,3
1520,당첨번호,3
1521,점자,3
1522,아픔,3
1523,격리,3
1524,관할,3
1525,심판,3
1526,내주,3
1527,성인,3
1528,정말,3
1529,미군기지,3
1530,운전면허,3
1531,이영학,3
1532,장기,3
1533,스트레스,3
1534,쌀값,3
1535,뇌사,3
1536,친형,3
1537,김해,3
1538,촛불집회,3
1539,소녀,3
1540,성남,3
1541,유기,3
1542,무사,3
1543,창원,3
1544,출국,3
1545,부동산,3
1546,캐디,3
1547,음란,3
1548,신입생,3
1549,수수,3
1550,다음주,3
1551,모색,3
1552,상해,3
1553,보육원,3
1554,여직원,3
1555,특사,3
1556,원칙,3
1557,계획,3
1558,홍보,3
1559,대거,3
1560,판례,3
1561,불편,3
1562,장난,3
1563,암벽,3
1564,등반,3
1565,외도,3
1566,배경,3
1567,여객선,3
1568,일본도,3
1569,질환,3
1570,선생님,3
1571,헌금,3
1572,월드,3
1573,입사,3
1574,보존,3
1575,활용,3
1576,케어,3
1577,항공,3
1578,회계,3
1579,봇물,3
1580,홈페이지,3
1581,헬멧,3
1582,박살,3
1583,위원,3
1584,연락,3
1585,내달,3
1586,층간소음,3
1587,데이트,3
1588,혹시,3
1589,공공,3
1590,산재,3
1591,종료,3
1592,공감,3
1593,감동,3
1594,퍼포먼스,3
1595,낙서,3
1596,이사장,3
1597,주목,3
1598,박지원,3
1599,여배우,3
1600,스캔들,3
1601,백태,3
1602,공식,3
1603,옥중,3
1604,입학,3
1605,새옹지마,3
1606,수고,3
1607,윤석열,3
1608,고작,3
1609,김경수,3
1610,전주,3
1611,협조,3
1612,교남,3
1613,발인,3
1614,자재,3
1615,보행,3
1616,비방,3
1617,야생,3
1618,조류,3
1619,외침,3
1620,대충,3
1621,반기,3
1622,스토리,3
1623,식물인간,3
1624,질문,3
1625,회피,3
1626,분수령,3
1627,손실,3
1628,모친,3
1629,치료감호소,3
1630,까닭,3
1631,이미지,3
1632,교촌치킨,3
1633,강의,3
1634,만찬,3
1635,걱정,3
1636,전과,3
1637,인척,3
1638,불법체류,3
1639,청정,3
1640,응급,3
1641,무전기,3
1642,행렬,3
1643,전관예우,3
1644,영구,3
1645,기증,3
1646,강원랜드,3
1647,겁박,3
1648,고속버스,3
1649,당시,3
1650,최저임금,3
1651,비극,3
1652,바둑,3
1653,약물,3
1654,체적,3
1655,민갑룡,3
1656,국립,3
1657,청장,3
1658,신상털기,3
1659,명도,3
1660,이어진,3
1661,한진,3
1662,증여,3
1663,통키,3
1664,상황,3
1665,귀촌,3
1666,구더기,3
1667,강행,3
1668,주심,3
1669,김창호,3
1670,한민구,3
1671,과실치사,3
1672,과연,3
1673,도마,3
1674,공적,3
1675,생활비,3
1676,마트,3
1677,미미,3
1678,쿠키,3
1679,탐정,3
1680,사형제,3
1681,김정숙,3
1682,새만금,3
1683,도로공사,3
1684,아주대,3
1685,성형,3
1686,프로포폴,3
1687,상가,3
1688,용서,3
1689,먹튀,3
1690,트위터,3
1691,발송,3
1692,디자인,3
1693,하차,3
1694,참변,3
1695,여수,3
1696,펑펑,3
1697,구급대원,3
1698,노동,3
1699,임우재,3
1700,최경환,3
1701,용병,3
1702,관행,3
1703,실화,3
1704,출몰,3
1705,기범,3
1706,만료,3
1707,휘발유,3
1708,침수,3
1709,불꽃,3
1710,호흡,3
1711,결핵,3
1712,관함,3
1713,진땀,2
1714,변별,2
1715,연령,2
1716,강경,2
1717,남혐,2
1718,여혐,2
1719,정서,2
1720,본부,2
1721,능력,2
1722,메신저,2
1723,실랑이,2
1724,심장병,2
1725,혈관,2
1726,접촉,2
1727,전원,2
1728,강제추행,2
1729,고양이,2
