,Title,Date,count
6460,연차촉진제도?? 누구를 위한 제도인가요??  연차촉진제도 폐지 청원드립니다.,18.07.27,5명
6461,일자리 창출같은 개소리는 집어칩시다,18.07.27,3명
6462,맥쿼리자산운용사  교체해서 비싼수수료와 혈세낭비막아주세요,18.07.27,133명
6463,주52시간.최저임금제 생각하고 실행하시나요?,18.07.27,14명
6464,정육점,18.07.27,0명
6465,"""일자리 및 규제혁파""에 대한 전국민참여  공론화 토론을 제안합니다",18.07.27,2명
6466,간호사 처우개선 이대로 끝나서는 안됩니다,18.07.27,55명
6467,공무원과 대기업의 인적구조조정을 통한 신규채용 필요,18.07.27,3명
6468,공공기관 무기계약직 처우개선,18.07.27,7명
6469,청년들에게 일자리다운 일자리를...!!,18.07.27,2명
6470,최저임금 내려주세요,18.07.27,8명
6471,임금 상한법을 만들어 주세요.,18.07.27,3명
6472,최저임금법 외국인노동자 인상건 반대 청원합니다,18.07.27,9명
6473,안전규칙준수사항 규정 몇가지더 포함시켜주세요,18.07.27,2명
6474,근로시간 단축이 제대로 시행되기를 바랍니다,18.07.27,4명
6475,30세이상 무직자는 지역가입자로 전환? 참나...,18.07.27,27명
6476,산불 진화대 활성화 방안 촉구,18.07.27,2명
6477,"국립 강원대학교 삼척캠퍼스 비정규직 4대보험 상실, 취업규칙불법 변경",18.07.27,1명
6478,서민경제바닥,18.07.27,1명
6479,주52시간 때문에 삶의 만족도가 떨어질거 같다,18.07.27,7명
6480,"대통령님, 도와주십시오!!!",18.07.27,109명
6481,자영업자좀 살려주세요,18.07.27,8명
6482,손흥민 상무 입대후 유럽으로 임대 보내면 안될까요?,18.07.27,1명
6483,진에어 국토부 책임인정이 선행되어야!!!!,18.07.27,9명
6484,청년들의 꿈을 짓밟는 채용비리 근절해주세요.,18.07.27,1명
6485,국민연금 수급시기 연장에 따른 정년연장 적용,18.07.27,3명
6486,"“정부는 공립 유치원 확대 약속 이행하라”, “공립 유치원 교사 증원하라!",18.07.27,578명
6487,자발적 실업자에 실업급여 주면 자발적 자영업 폐업자에게도 지불해야 하는것 아닌가요?,18.07.27,3명
6488,"상생,공생지수 의무화",18.07.27,1명
6489,제손으로 두번 뽑았단 대통령님이 원망스럽습니다,18.07.27,16명
6490,골목상권  깡빼득실,18.07.27,1명
6491,"저녁있는 삶, 주52시간 근로, 자영업자도  저녁있는 삶 누리고싶고 자격있습니다.",18.07.27,5명
6492,유시민씨를 입각시켜주세요,18.07.27,399명
6493,신동빈 회장님을 석바하여 주세요,18.07.27,1명
6494,중소기업 현황,18.07.27,2명
6495,외국으로의 기술유출,18.07.27,7명
6496,법인세율 1% 인하로 청년 일자리 1만개 창출 방안을 제안합니다.,18.07.27,0명
6497,진에어 면허 취소 강력히 반대합니다,18.07.27,9명
6498,52시간단축,18.07.27,5명
6499,환율 좀 잡아주세요. 서민 경재 힘듭니다.,18.07.27,0명
6500,기업 입사지원시 가족사항 기재 금지해주세요,18.07.27,4명
6501,공기업 고졸자 채용을 위해 노력해주세요.,18.07.27,1명
6502,일자리 만들기,18.07.27,1명
6503,"새마을금고 중앙회의 근로기분법 위반, 하도급거래 공정화의 관한 법률 위반 불법행위를 수사해 주시기 바랍니다",18.07.27,178명
6504,법위의 대기업,18.07.27,1명
6505,최저임금법/근로기준법!!! 도대체 법은 왜 있는것입니까?,18.07.27,3명
6506,문재인 대통령님께 부탁드립니다,18.07.27,7명
6507,한국어 교사 일자리  창출 및 교사  양성 중지  요청,18.07.27,3명
6508,사기계약으로 호의호식하는 홈플x스 악세사리 매장 카x스톤의 실체,18.07.26,0명
6509,소득주도성장 j노믹스같은 돌팔이의사들 처방을 철회해주세요,18.07.26,1명
6510,경력단절된 국민의 SOS,18.07.26,2명
6511,저도9급공무원시켜주세요,18.07.26,4명
6512,우리나라의 교육 제도를 바꿔 주세요,18.07.26,2명
6513,조선업 협력사 임금 조정 필요합니다.,18.07.26,1명
6514,"계약직, 언제까지 이어져야하나.",18.07.26,1명
6515,민심.을.얻는.자만이.천하를.얻는다,18.07.26,17명
6516,청년내일채움 공제 관련 청원드립니다,18.07.26,2명
6517,난민과불법 체류자들 도대체누가 이런짓.하도록.허용하는거냐,18.07.26,55명
6518,공기업 채용 여성차별을 없애주세요,18.07.26,7명
6519,낙동강 상류 태백 봉화 주민들의 생계 터전 석포제련소를 지켜주세요.,18.07.26,"1,712명"
6520,경찰대 폐지,18.07.26,3명
6521,제주도부산인천에 입국시킨.예먼.가짜.난민.브로커.처벌해라,18.07.26,51명
6522,청년일자리 부족과 내수부진의 근본적인 원인은 기업들의 일자리 해외 빼돌리기입니다.,18.07.26,2명
6523,장애인 기간제 근로자에 대해 청원하고 싶습니다.,18.07.26,1명
6524,경기부양책,18.07.26,2명
6525,불법 체류  조선족  동남아 외노조 때문에 자국민 일감 급감,18.07.26,44명
6526,한국장학재단의 일방적 통보 및 근로에 대한 대가 불인정에 대해 청원합니다.,18.07.26,0명
6527,중국인들의 불법입국과  건설일용직 불법취업,18.07.26,31명
6528,일자리 창출,18.07.26,0명
6529,현실에불합리한농협계약직원 직장으로복귀해주세요,18.07.26,1명
6530,사회 재기를 꿈꾸는 사람들을 위하여,18.07.26,1명
6531,지방 공무원 별정직 시험 문제가 공개로 전환 되었으면 좋겠습니다.,18.07.26,0명
6532,만5세이하  자녀둔 공무원 하루2시간 단축근무. 공공기관에도 적용해 주십시요.,18.07.26,4명
6533,성남 모란시장 5일장 가축장수,18.07.26,8명
6534,외노조 불체류 조선족 추방해야만 자국민 일자리 늘어 납니다,18.07.26,25명
6535,최저임금과일자리,18.07.26,1명
6536,퇴직금수령자격조건법개정 부탁합니다,18.07.26,1명
6537,약자인 중소기업부터  먼저 시행하라!  광복절 등 '빨간 날' 민간기업 근로자도 유급휴일로 보장!,18.07.26,2명
6538,뇌전증을 가진 청년들에게 직업을 주세요,18.07.26,4명
6539,최저임금 올려줄 때~,18.07.26,2명
6540,"취업성공패키지 과정에 면접코칭과, 학원과정을 늘려주십시오",18.07.26,2명
6541,갑질하는사람들에 대한 일자리를놓게되는사람들,18.07.26,2명
6542,[최저임금] 고용주 입장에서 최저임금 부담은 실제로는 이미 시간당 1만원이 넘습니다.,18.07.26,157명
6543,진에어,18.07.26,9명
6544,각 지방 자치단체에서 지역 중소기업으로 파견을 보내십시오.,18.07.26,3명
6545,불평등한 청년내일채움공제 제발 개선 부탁합니다!!,18.07.26,1명
6546,일자리와 생산성을 동시에 높이는 정책 제안,18.07.26,2명
6547,고용노동부에 고용은 안보이고 노동만 있습니다.,18.07.26,3명
6548,LCD업계 폭망 대책을 세워주십시요,18.07.26,3명
6549,주52시간 연관한 삼성계열사의 부당 행위,18.07.26,7명
6550,정년연장,18.07.26,16명
6551,안녕하세요 청년 사업가입니다.,18.07.26,69명
6552,50년 한.일통합 경영지속으로 국익확보와 일자리 창출위해 보석 허가 청원,18.07.26,19명
6553,사대보험은 무조건 가입하라하고 퇴직금안주려는 회사,18.07.26,2명
6554,사립학교 일반직원의 권익보호를 위한 법을 제정해주세요,18.07.26,250명
6555,외국인 근로자 및 불법체류자를 추방해야 합니다,18.07.26,25명
6556,포괄임금제를 폐지를 촉구합니다,18.07.26,29명
6557,자발적 퇴사에 따른 실업급여 지급을 반대합니다.,18.07.26,29명
6558,불법체류자31만명/외국인노동자200만명 추방!,18.07.26,245명
6559,대통령님꼐 소소하게 올립니다,18.07.26,0명
6560,일자리 창출 관련하여 제안합니다,18.07.26,4명
6561,아파트 관리기사 처우개선,18.07.26,2명
6562,학원선생은 무엇입니까?,18.07.26,5명
6563,하루 한끼도 어렵게먹는 청년입니다,18.07.26,10명
6564,미용실의 최저임금도 못한 임금을 엄격히 처벌해주세요,18.07.26,5명
6565,법적시급 잘 지키고 있는건가 ?,18.07.26,0명
6566,지방공기업 승진 등 인사비리 근절 청원합니다.,18.07.26,2명
6567,알바사기 예방 교육 실시를 요청합니다.,18.07.25,12명
6568,"근로기준법을 준수하고, 위반을 단속, 처벌 해야합니다.",18.07.25,23명
6569,공기업 비정규직전환,18.07.25,9명
6570,52시간근로에 대하여 문제점,18.07.25,12명
6571,국가 경제가 완전히 살아나는 방법을 알려드릴께요,18.07.25,0명
6572,손흥민 군대 면제해주세요,18.07.25,57명
6573,나이가 문제인가요?,18.07.25,1명
6574,문재인 대통령님 답변안해주셔도 됩니다. 꼭 이글 한번만 읽어주셨으면 합니다.,18.07.25,0명
6575,청년실업 해소를 위한 자금으로 부정부패로 빼돌린 자금을 회수하여 사용합시다.,18.07.25,3명
6576,난민 반대합니다,18.07.25,37명
6577,인사채용일정공지,18.07.25,0명
6578,52시간 근무 부적응자 탄핵.,18.07.25,3명
6579,예맨 서울 입성찬성합니다,18.07.25,2명
6580,비정규직을 정규직으로 바꾼 것에 대해 청원합니다.,18.07.25,4명
6581,"비현실적 법규정...해외취업 ""물거품""",18.07.25,65명
6582,외국계 회사 주 52시간 지켜지고 있는가?,18.07.25,1명
6583,"국내  외국인  노동자(이주 노동자,불체자,무국적자,기타등)  전부  추방해주세요  우리나라  노동자가  역차별당하고  있어요",18.07.25,49명
6584,근로시간 52시간 반대합니다,18.07.25,44명
6585,하이마트 Lg  삼성 물류배송기사들에 대한 잘못된대우,18.07.25,8명
6586,불법체류자 및 관광비자 취업자 추방,18.07.25,46명
6587,국민을 기만한 최저임금법 재수정 요구합니다,18.07.25,4명
6588,도제교육,18.07.25,3명
6589,내가 취업을 포기한 이유,18.07.25,4명
6590,자영업자도 최저임금좀 주세요,18.07.25,10명
6591,노인일자리 사업단에 개월수를 늘려주세요,18.07.25,3명
6592,퇴직 공공기관 직원 산하 단체 취업 금지,18.07.25,4명
6593,물가좀 내려주세요,18.07.25,8명
6594,불법 외국인 노동자 추방,18.07.25,24명
6595,2018년  중 특성화고 취업에 대한 규정 재조정 부탁,18.07.25,8명
6596,학교 운동장을 이용한 복합문화공간 및 지하주차장 축조 등,18.07.25,0명
6597,문재인정부 첫 이벤트(일자리숫자로 보여준LED화면) 지금쯤 한번 더 공개하기 바랍니다.,18.07.25,4명
6598,주 52시간에 대해 묻고싶은것이 있습니다,18.07.25,23명
6599,연차도 못 사용하게 하는 쪽발이 자본 토요코인의 갑질 횡표,18.07.25,3명
6600,"의정부 노동청 ,  노동자 고묘히 숨기고 갑질 가담",18.07.25,0명
6601,일자리 못구해 힘들어 미치겠습니다...,18.07.25,17명
6602,갑질 회사의 편에서 일하는 의정부 노동청 고발 합니다.,18.07.25,3명
6603,외국인 근로자와 난민,18.07.25,5명
6604,최저임금 지원금의 편법 사용,18.07.25,3명
6605,청년교통비 지원에 대한 확대안을 요청합니다.,18.07.25,1명
6606,2018년도 공무원 추가채용,18.07.25,2명
6607,이렇려고 정규직 전환 하는 것은 아니잖아요..,18.07.25,9명
6608,근로법 수습제도 부당해고 당연한거라 마시고 바꿔주세요...,18.07.25,3명
6609,국가자격증시험좀 제발늘려주세요,18.07.25,1명
6610,사형을 집행해야 한다,18.07.25,18명
6611,최저임금위원회 해체해야만 한다 꼭,18.07.25,2명
6612,노조원 자녀 불법 대물림 고용을 수사하여 고용기회의 평등권을 보장해 주십시요,18.07.25,5명
6613,인천에 나이 많으신분들도 일을할수있는 일자리를 만들어주세요,18.07.25,1명
6614,불법체류자31만명추방/외국인노동자 축소,18.07.25,41명
6615,실업급여 부정수급을 막아주세요.,18.07.24,3명
6616,주부도 일을 할수있게 해주세요..,18.07.24,1명
6617,방문간호사의 무기계약직 전환 시켜주십시오,18.07.24,4명
6618,IT 노동자들도 인간답게 살게 해주세욧~~!!!,18.07.24,8명
6619,불법근로자 근절,18.07.24,10명
6620,법무사에게도 변호사 자격증을 주세요.,18.07.24,3명
6621,일회용컵사용 금지를 반대합니다,18.07.24,6명
6622,작년에 추경한 11조 사용 내역 국민에 영수증 보여주세요,18.07.24,1명
6623,손흥민 선수를 제외한 국가대표 선수들의 동반입대를 청원합니다.,18.07.24,28명
6624,예멘 난민문제를 해결할 가장 좋은 방법,18.07.24,8명
6625,장애인일자리 사업(행정도우미)을 정규직화를 시켜주시든지 전국적으로 장애인 일자리를 좀 늘려주세요.,18.07.24,42명
6626,일자리정책 제안합니다,18.07.24,3명
6627,청년 창업가의 등골을 빼먹는 신**라는 파렴치한 인간을 막아주세요.,18.07.24,9명
6628,건설현장중국인숫자,18.07.24,15명
6629,손흥민의 입대를 강력하게 청원합니다.,18.07.24,4명
6630,공업고등학교입사,18.07.24,0명
6631,경찰 순경 채용 제도 관련 청원,18.07.24,8명
6632,건설현장도 일주일.5일.근무제.도입.합시다,18.07.24,1명
6633,축구부장관 임명해주세요,18.07.24,3명
6634,학자금대출상환에 대한 제도 개선을 바랍니다,18.07.24,3명
6635,공공기관 비정규직 정규직 전환 철회 부탁드립니다.,18.07.24,10명
6636,"사무장 병원, 사무장 약국, 사무장 건축사 ,사무장 변호사, 사무장 법무사, 사무장 세무사 등 많은 적폐들을 청산해주시길 바랍니다ㆍ",18.07.24,8명
6637,최저임금산위법 폐기,18.07.24,6명
6638,5급 군면제자한테 지원금을 받게해주세요.,18.07.24,0명
6639,"실업자를 구원하라,자국민 우선보호권",18.07.24,10명
6640,주 52시간 근로에 대한 일용직근로자의 상황,18.07.24,11명
6641,박지성씨를 축구협회회장으로 선출해주십시오,18.07.24,3명
6642,시기상조의 근로시간 단축,18.07.24,5명
6643,조현우 리버풀 입단하게해주세요.,18.07.24,2명
6644,한국축구를 없애주세요,18.07.24,0명
6645,손흥민 최전방(GOP)로 배치시켜주세요,18.07.24,1명
6646,안녕하세요 저는 노가다 아르바이트를 하고 있는 갓 군 제대한 청년입니다.,18.07.24,1명
